StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q6,Q16,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q10_1,Q20,Q20_3_TEXT,Q1,Q2,Q3,Q4,Q5,ImageShown
14/02/25 14:42,14/02/25 14:47,IP Address,85.246.221.78,100,310,TRUE,14/02/25 14:47,R_2ZVppT6eEUbIFk8,,,,,39.1402,-8.8949,anonymous,PT,Once a year or less,2-4 hours,2,1,4,3,5,3,5,1,4,2,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,6,Portugal,,Female,45-54,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:48,14/02/25 14:54,IP Address,148.69.61.226,100,328,TRUE,14/02/25 14:54,R_2NdvIjGoM8oBWhP,,,,,38.7219,-9.1398,anonymous,EN,2-5 times a year,2-4 hours,1,2,3,5,4,1,4,2,3,5,Agree,Neither Agree nor Disagree,Diasagree,Diasagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,15,Portugal,,Female,18-24,Bachelor's or equivalent,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:46,14/02/25 14:55,IP Address,83.223.233.59,100,527,TRUE,14/02/25 14:55,R_81Bwx2DHIr7C681,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,1-2 hours,1,2,3,4,5,1,4,2,5,3,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,15,Portugal,,Female,18-24,Bachelor's or equivalent,Student,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:46,14/02/25 14:55,IP Address,81.20.254.176,100,545,TRUE,14/02/25 14:55,R_8vjyAMeNy5t3aKJ,,,,,38.6625,-27.277,anonymous,PT,Once a year or less,1-2 hours,2,3,1,4,5,1,2,3,4,5,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,20,Portugal,,Female,55-64,High School/Senior High,Retired,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 14:52,14/02/25 14:57,IP Address,87.103.17.207,100,299,TRUE,14/02/25 14:57,R_8ojviyEc5NDPMte,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,5,4,4,1,2,3,5,Diasagree,Diasagree,Neither Agree nor Disagree,Diasagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,20,Portugal,,Male,25-34,High School/Senior High,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 14:51,14/02/25 14:58,IP Address,213.55.240.101,100,389,TRUE,14/02/25 14:58,R_8JIsJIiupaHurs1,,,,,47.3777,8.5237,anonymous,EN,2-5 times a year,2-4 hours,1,2,3,4,5,1,4,3,5,2,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,40,Other:,Switzerland ,Male,35-44,Masters or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 14:57,14/02/25 15:01,IP Address,148.69.58.199,100,269,TRUE,14/02/25 15:01,R_2rcRtMopTGhORqQ,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,1,2,3,4,5,1,2,3,4,5,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,0,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 15:12,14/02/25 15:19,IP Address,95.95.72.116,100,403,TRUE,14/02/25 15:19,R_8eQ37sHuYhmSy7z,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,5,4,1,3,2,4,5,Strongly Disagree,Diasagree,Neither Agree nor Disagree,Diasagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,0,Portugal,,Male,25-34,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 15:18,14/02/25 15:20,IP Address,77.207.24.224,100,174,TRUE,14/02/25 15:20,R_8HIGWgvddVslJgd,,,,,47.3167,5.0139,anonymous,PT,2-5 times a year,2-4 hours,1,4,2,3,5,3,4,2,1,5,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,20,Portugal,,Male,18-24,Bachelor's or equivalent,Student,12000+ euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 15:18,14/02/25 15:21,IP Address,148.69.196.221,100,229,TRUE,14/02/25 15:21,R_81N2Tde05sNunfM,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,2,1,3,4,5,1,2,3,5,4,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,10,Portugal,,Male,18-24,Masters or equivalent,Part-time worker/Intern,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 15:17,14/02/25 15:23,IP Address,148.69.197.73,100,356,TRUE,14/02/25 15:23,R_8li7UXvQVYINXIv,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,1-2 hours,1,2,4,3,5,2,4,1,3,5,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,0,Portugal,,Female,25-34,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 15:40,14/02/25 15:45,IP Address,154.18.202.29,100,300,TRUE,14/02/25 15:45,R_9QJPtjjqYRv0w5O,,,,,-8.5591,125.5766,anonymous,PT,2-5 times a year,More than 6 hours,1,2,3,4,5,1,3,2,4,5,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,20,Portugal,,Female,45-54,Masters or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 16:04,14/02/25 16:07,IP Address,188.83.53.82,100,199,TRUE,14/02/25 16:07,R_2awsl2A5ioZA89W,,,,,39.3998,-9.138,anonymous,PT,2-5 times a year,2-4 hours,1,2,4,5,3,1,3,2,4,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Diasagree,Agree,Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,0,Portugal,,Male,18-24,College/University,Student,8000 to 11999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 16:07,14/02/25 16:10,IP Address,87.103.78.138,100,167,TRUE,14/02/25 16:10,R_27HTugr3HgqOvVW,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,5,4,2,3,1,4,5,Neither Agree nor Disagree,Agree,Diasagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,14,Portugal,,Female,18-24,Bachelor's or equivalent,Student,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 16:03,14/02/25 16:11,IP Address,89.114.174.113,100,462,TRUE,14/02/25 16:11,R_8gXyGW9SWxBM0Uc,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,1-2 hours,1,2,5,4,3,5,4,2,1,3,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,10,Portugal,,Male,18-24,High School/Senior High,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 16:37,14/02/25 16:42,IP Address,87.196.76.132,100,266,TRUE,14/02/25 16:42,R_2mghdSdYNhuLyxh,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,5,4,1,4,2,3,5,Neither Agree nor Disagree,Neither Agree nor Disagree,Diasagree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,3,Portugal,,Female,18-24,Bachelor's or equivalent,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 16:37,14/02/25 16:54,IP Address,148.69.47.23,100,1028,TRUE,14/02/25 16:54,R_2gwDPAiPEdUF8we,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,5,4,3,2,1,4,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,0,Portugal,,Male,25-34,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 16:48,14/02/25 16:55,IP Address,89.154.99.107,100,432,TRUE,14/02/25 16:55,R_8N8Zac1oYXpAKUV,,,,,41.8047,-6.7577,anonymous,PT,Once a year or less,More than 6 hours,1,2,3,4,5,2,4,3,1,5,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,21,Portugal,,Male,65+,Bachelor's or equivalent,Retired,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 17:08,14/02/25 17:12,IP Address,178.4.253.177,100,244,TRUE,14/02/25 17:12,R_2IffNMvAjeoirlv,,,,,49.871,8.3372,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,4,5,2,3,1,4,5,Neither Agree nor Disagree,Agree,Diasagree,Diasagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,0,Germany,,Female,25-34,High School/Senior High,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 17:08,14/02/25 17:14,IP Address,85.240.28.172,100,346,TRUE,14/02/25 17:14,R_8lsM9wv9KQ3e4DH,,,,,38.8229,-9.1004,anonymous,PT,2-5 times a year,1-2 hours,1,3,2,5,4,1,2,5,3,4,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,25,Portugal,,Female,25-34,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 17:13,14/02/25 17:18,IP Address,148.69.63.251,100,270,TRUE,14/02/25 17:18,R_2uyYhGJSvGYjnfu,,,,,38.7219,-9.1398,anonymous,PT,2-5 times a year,1-2 hours,2,1,3,4,5,1,3,2,4,5,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,0,Portugal,,Female,18-24,Bachelor's or equivalent,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 17:17,14/02/25 17:23,IP Address,213.22.188.153,100,377,TRUE,14/02/25 17:23,R_88ciWRiCHao0oSt,,,,,41.3745,-8.1971,anonymous,PT,Once a year or less,2-4 hours,2,1,3,5,4,1,3,4,2,5,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,15,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 17:43,14/02/25 17:49,IP Address,87.196.73.231,100,375,TRUE,14/02/25 17:49,R_86btwh8pOEJiLIw,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,1-2 hours,5,2,1,3,4,2,3,1,4,5,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,8,Portugal,,Female,45-54,High School/Senior High,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:06,14/02/25 18:14,IP Address,89.115.155.148,100,482,TRUE,14/02/25 18:14,R_8xSmpCw671geSmR,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,1,2,3,4,5,2,1,3,4,5,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,12,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:11,14/02/25 18:17,IP Address,148.69.198.103,100,345,TRUE,14/02/25 18:17,R_2GrJvYnmgT8GWPh,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,1,2,4,3,5,1,5,3,4,2,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,40,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:19,14/02/25 18:24,IP Address,85.139.237.88,100,301,TRUE,14/02/25 18:24,R_22seu25Mg6DCvPX,,,,,39.2299,-8.6792,anonymous,PT,Once a year or less,2-4 hours,2,1,3,4,5,3,5,1,2,4,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,20,Portugal,,Female,55-64,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 18:23,14/02/25 18:30,IP Address,197.235.63.131,100,420,TRUE,14/02/25 18:30,R_2Pt2HsTzfSXzRH3,,,,,-25.9655,32.5832,anonymous,PT,Once a year or less,4-6 hours,3,1,2,4,5,2,1,3,4,5,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,30,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:31,14/02/25 18:37,IP Address,185.48.27.166,100,359,TRUE,14/02/25 18:37,R_2QflLhRc1oLh4lM,,,,,41.0214,28.9948,anonymous,EN,2-5 times a year,2-4 hours,2,1,4,3,5,1,5,3,4,2,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,30,Germany,,Male,25-34,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:44,14/02/25 18:47,IP Address,85.139.209.13,100,203,TRUE,14/02/25 18:47,R_2tyTA7TdHSOthCF,,,,,38.8979,-9.035,anonymous,PT,Once a year or less,4-6 hours,1,4,2,5,3,5,3,2,4,1,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,5,Portugal,,Female,55-64,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 18:38,14/02/25 18:48,IP Address,185.48.27.166,100,574,TRUE,14/02/25 18:48,R_2ds79Cjw3jlgDQm,,,,,41.0214,28.9948,anonymous,EN,2-5 times a year,More than 6 hours,2,1,3,4,5,2,5,1,3,4,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,20,Germany,,Female,25-34,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 18:45,14/02/25 18:48,IP Address,46.189.140.127,100,209,TRUE,14/02/25 18:48,R_2fZxYAnEyuHiWh7,,,,,38.7978,-9.1062,anonymous,PT,2-5 times a year,2-4 hours,1,2,3,5,4,1,4,2,5,3,Strongly Disagree,Strongly Disagree,Diasagree,Diasagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,0,Portugal,,Male,18-24,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 19:20,14/02/25 19:27,IP Address,85.246.212.208,100,428,TRUE,14/02/25 19:27,R_8YeRFTMRUbXhcpS,,,,,38.9768,-9.0451,anonymous,PT,2-5 times a year,1-2 hours,1,2,3,4,5,1,5,3,4,2,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,10,Portugal,,Female,18-24,Bachelor's or equivalent,Student,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 19:34,14/02/25 19:37,IP Address,87.196.82.249,100,226,TRUE,14/02/25 19:37,R_2n8CpIH27QyfgvG,,,,,41.1459,-8.6169,anonymous,PT,Once a year or less,1-2 hours,1,2,3,4,5,2,5,1,3,4,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,30,Portugal,,Female,18-24,College/University,Part-time worker/Intern,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 19:59,14/02/25 20:02,IP Address,46.189.136.79,100,146,TRUE,14/02/25 20:02,R_8EGT0bwiw0RlFUW,,,,,38.7219,-9.1398,anonymous,EN,2-5 times a year,2-4 hours,1,2,3,5,4,1,5,2,4,3,Neither Agree nor Disagree,Agree,Agree,Diasagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Agree,7,Portugal,,Female,18-24,Masters or equivalent,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 20:11,14/02/25 20:16,IP Address,213.22.31.122,100,298,TRUE,14/02/25 20:16,R_2hSeeULZ1l5JfY8,,,,,40.6642,-7.9072,anonymous,PT,2-5 times a year,More than 6 hours,1,3,4,2,5,1,2,3,4,5,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,20,Portugal,,Female,55-64,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 20:37,14/02/25 20:42,IP Address,83.223.234.11,100,307,TRUE,14/02/25 20:42,R_8JXCuUVLyT9O7kj,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,1,2,3,4,5,1,4,2,3,5,Strongly Disagree,Diasagree,Diasagree,Diasagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,10,Portugal,,Female,25-34,Bachelor's or equivalent,Full time worker,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 20:58,14/02/25 21:03,IP Address,85.246.200.54,100,316,TRUE,14/02/25 21:03,R_2ePkY2F1Xks5zrz,,,,,38.9816,-9.0734,anonymous,PT,Once a year or less,4-6 hours,1,2,5,3,4,1,2,3,4,5,Neither Agree nor Disagree,Neither Agree nor Disagree,Diasagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,8,Portugal,,Female,45-54,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 21:14,14/02/25 21:17,IP Address,82.154.42.4,100,163,TRUE,14/02/25 21:17,R_1teTNU0r5CR3Nvc,,,,,38.7219,-9.1398,anonymous,PT,Once a year or less,2-4 hours,2,1,3,4,5,3,5,2,1,4,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,10,Portugal,,Female,45-54,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 21:15,14/02/25 21:22,IP Address,85.241.132.194,100,448,TRUE,14/02/25 21:22,R_246jjTiGOdVc7L3,,,,,38.7006,-27.0686,anonymous,PT,Once a year or less,2-4 hours,2,1,3,4,5,1,3,2,4,5,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,1,Portugal,,Female,45-54,High School/Senior High,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 21:18,14/02/25 21:22,IP Address,87.196.74.212,100,248,TRUE,14/02/25 21:22,R_2DnkFSX8IgnFHOe,,,,,38.7219,-9.1398,anonymous,PT,Never,1-2 hours,1,2,3,4,5,1,5,2,3,4,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,15,Portugal,,Female,18-24,Bachelor's or equivalent,Student,Less than 1500 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 20:45,14/02/25 21:23,IP Address,148.63.116.16,100,2244,TRUE,14/02/25 21:23,R_2j8QFOf3MJk2KzD,,,,,38.6821,-9.162,anonymous,PT,Once a year or less,1-2 hours,1,3,4,2,5,2,5,1,3,4,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,20,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 22:02,14/02/25 22:07,IP Address,85.139.219.103,100,329,TRUE,14/02/25 22:07,R_58P7XjtzY9Ln8nf,,,,,38.8979,-9.035,anonymous,PT,Never,Less than 1 hour,2,3,1,5,4,1,3,4,2,5,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,23,Portugal,,Female,45-54,Bachelor's or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 22:49,14/02/25 22:55,IP Address,81.193.239.16,100,337,TRUE,14/02/25 22:55,R_8Dv7Xz7nND4y06L,,,,,38.5196,-9.0158,anonymous,PT,Once a year or less,2-4 hours,1,2,4,5,3,2,3,1,4,5,Diasagree,Strongly Agree,Diasagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,0,Portugal,,Female,45-54,College/University,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
14/02/25 23:44,14/02/25 23:47,IP Address,81.84.125.159,100,203,TRUE,14/02/25 23:47,R_2J8dAr00kiQbAyt,,,,,39.2299,-8.6792,anonymous,PT,2-5 times a year,2-4 hours,1,3,2,5,4,1,3,5,2,4,Strongly Disagree,Agree,Diasagree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,4,Portugal,,Female,18-24,Bachelor's or equivalent,Student,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_R8NHchT9azFrz13
14/02/25 23:38,14/02/25 23:52,IP Address,85.245.60.243,100,853,TRUE,14/02/25 23:52,R_2YV65YzDnjKz6Qy,,,,,39.1586,-8.7876,anonymous,PT,2-5 times a year,2-4 hours,1,4,2,5,3,1,5,2,4,3,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,30,Portugal,,Female,55-64,Masters or equivalent,Full time worker,1500 euros to 4999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
15/02/25 00:19,15/02/25 00:23,IP Address,85.241.85.70,100,284,TRUE,15/02/25 00:23,R_2rJ5djHPvMD0Lzw,,,,,39.1586,-8.7876,anonymous,PT,2-5 times a year,2-4 hours,2,1,3,5,4,1,3,2,4,5,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,20,Portugal,,Male,35-44,Bachelor's or equivalent,Full time worker,5000 euros to 7999 euros per month,https://ucpresearch.qualtrics.com/ControlPanel/Graphic.php?IM=IM_mKxCTWQLSh1Vp3a
